datetime,Anemometer;wind_speed;Avg (m/s),Anemometer;wind_speed;Max (m/s),Anemometer;wind_speed;Min (m/s),Anemometer;wind_speed;StdDev (m/s),Anemometer;wind_speed;Count (),Wind Vane TMR;wind_direction;Avg (°),Wind Vane TMR;wind_direction;StdDev (°),Wind Vane TMR;wind_direction;Count (),Hygro/Thermo;humidity;Avg (%),Hygro/Thermo;humidity;Max (%),Hygro/Thermo;humidity;Min (%),Hygro/Thermo;humidity;StdDev (%),Hygro/Thermo;humidity;Count (),Hygro/Thermo;temperature;Avg (°C),Hygro/Thermo;temperature;Max (°C),Hygro/Thermo;temperature;Min (°C),Hygro/Thermo;temperature;StdDev (°C),Hygro/Thermo;temperature;Count (),Barometer;air_pressure;Avg (hPa),Barometer;air_pressure;Max (hPa),Barometer;air_pressure;Min (hPa),Barometer;air_pressure;StdDev (hPa),Barometer;air_pressure;Count (),DHI (Diffuse Horizontal Irradiance);solar_irradiance;Avg (W/m²),DHI (Diffuse Horizontal Irradiance);solar_irradiance;Max (W/m²),DHI (Diffuse Horizontal Irradiance);solar_irradiance;Min (W/m²),DHI (Diffuse Horizontal Irradiance);solar_irradiance;StdDev (W/m²),DHI (Diffuse Horizontal Irradiance);solar_irradiance;Count (),GHI (Global Horizontal Irradiance);solar_irradiance;Avg (W/m²),GHI (Global Horizontal Irradiance);solar_irradiance;Max (W/m²),GHI (Global Horizontal Irradiance);solar_irradiance;Min (W/m²),GHI (Global Horizontal Irradiance);solar_irradiance;StdDev (W/m²),GHI (Global Horizontal Irradiance);solar_irradiance;Count (),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Avg (W/m²),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Max (W/m²),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Min (W/m²),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;StdDev (W/m²),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Count (),Precipitation;precipitation;Count (),Precipitation;precipitation;Sum (mm),GTI (Global Tilt Irradiance) PV Cell;voltage;Avg (W/m2),GTI (Global Tilt Irradiance) PV Cell;voltage;Max (W/m2),GTI (Global Tilt Irradiance) PV Cell;voltage;Min (W/m2),GTI (Global Tilt Irradiance) PV Cell;voltage;StdDev (W/m2),GTI (Global Tilt Irradiance) PV Cell;voltage;Count (),A1;channel;Avg (V),A1;channel;Max (V),A1;channel;Min (V),A1;channel;StdDev (V),A2;channel;Avg (V),A2;channel;Max (V),A2;channel;Min (V),A2;channel;StdDev (V),A3;channel;Avg (V),A3;channel;Max (V),A3;channel;Min (V),A3;channel;StdDev (V),A4;channel;Avg (V),A4;channel;Max (V),A4;channel;Min (V),A4;channel;StdDev (V),A5;channel;Avg (V),A5;channel;Max (V),A5;channel;Min (V),A5;channel;StdDev (V),A6;channel;Avg (V),A6;channel;Max (V),A6;channel;Min (V),A6;channel;StdDev (V),A7;channel;Avg (V),A7;channel;Max (V),A7;channel;Min (V),A7;channel;StdDev (V),C1;channel;Avg (I),C1;channel;Max (I),C1;channel;Min (I),C1;channel;StdDev (I),C2;channel;Avg (I),C2;channel;Max (I),C2;channel;Min (I),C2;channel;StdDev (I),D1;channel;Avg (),D1;channel;Max (),D1;channel;Min (),D1;channel;StdDev (),T;channel;Avg (°C),I;channel;Avg (mA),I;channel;Max (mA),I;channel;Min (mA),V;channel;Avg (V),V;channel;Max (V),V;channel;Min (V)
2021-06-29 05:50:00,1.0234,2.1328,0.4584,0.3881,120,244.8649,26.6853,120,90.2346,90.3348,90.0906,0.0786,120,20.472,20.5722,20.4135,0.0464,120,1009.978,1010.0284,1009.8086,0.0806,120,0,0,0,0,120,26.5709,42.4982,14.6543,9.5833,120,78.7673,174.5746,16.2278,55.5396,120,120,0,31.2408,51.5763,15.8696,12.4077,120,3.4996,3.5005,3.4968,0.0013,0.5047,0.5057,0.5041,0.0005,0.9023,0.9033,0.9009,0.0008,-0.0005,-0.0001,-0.0011,0.0003,-0.0007,-0.0007,-0.0007,0,0.0002,0.0004,0.0001,0.0001,0.0312,0.0516,0.0159,0.0124,88.4083,209,27,42.1884,0,0,0,0,689.2583,984,50,92.7158,29,40.95,43,39,23.67,23.68,23.63
2021-06-29 06:00:00,0.9243,1.6176,0.2652,0.3443,120,246.2996,26.5318,120,90.1814,90.3043,90.0296,0.0699,120,20.755,20.969,20.5692,0.1123,120,1009.9762,1010.2115,1009.827,0.1014,120,0,0,0,0,120,53.0197,81.6999,32.9736,15.2093,120,189.0645,326.5276,71.7966,78.2317,120,120,0,63.1174,99.1852,36.9274,19.2619,120,3.4996,3.5035,3.4971,0.0017,0.5075,0.5097,0.5057,0.0011,0.9018,0.903,0.9003,0.0007,-0.0012,-0.0004,-0.002,0.0005,-0.0007,-0.0007,-0.0008,0,0.0004,0.0007,0.0003,0.0001,0.0631,0.0992,0.0369,0.0193,77.6417,153,6,37.4248,0,0,0,0,699.4667,943,456,76.5458,29,41.1,47,39,23.68,23.73,23.63
2021-06-29 06:10:00,0.9029,2.188,0,0.4631,120,249.1062,39.0263,120,89.7437,90.1212,89.2056,0.2885,120,21.2879,21.5793,20.969,0.1809,120,1010.0615,1010.2298,1009.827,0.0859,120,0,0,0,0,120,101.2215,117.2377,82.7995,9.466,120,388.7102,422.4202,331.9368,22.5773,120,120,0,121.2628,138.8592,100.1007,10.701,120,3.501,3.5038,3.4971,0.0014,0.5129,0.5158,0.5097,0.0018,0.8974,0.9012,0.8921,0.0029,-0.0024,-0.0021,-0.0026,0.0001,-0.0007,-0.0007,-0.0007,0,0.0008,0.001,0.0007,0.0001,0.1213,0.1389,0.1001,0.0107,75.8833,215,0,49.3327,0,0,0,0,673.5667,932,26,157.2142,29,40.75,45,39,23.77,23.88,23.73
2021-06-29 06:20:00,1.062,2.234,0.3204,0.4814,120,240.8409,32.5326,120,89.0586,89.7244,88.6258,0.3078,120,21.8819,22.1104,21.5885,0.1567,120,1010.1816,1010.4129,1010.0101,0.0789,120,0,0,0,0,120,135.3213,153.1417,117.6038,10.1945,120,455.5607,484.3812,422.4202,16.9139,120,120,0,158.9175,178.8385,139.4696,11.1631,120,3.503,3.5069,3.5002,0.0013,0.5188,0.5211,0.5159,0.0016,0.8906,0.8972,0.8863,0.0031,-0.0028,-0.0026,-0.003,0.0001,-0.0007,-0.0007,-0.0007,0,0.0011,0.0013,0.001,0.0001,0.1589,0.1788,0.1395,0.0112,92.6083,220,12,52.3279,0,0,0,0,683.2,941,432,93.6073,29,40.3667,47,39,23.93,24.03,23.83
2021-06-29 06:30:00,0.9869,2.2156,0.3664,0.4266,120,220.0379,41.4226,120,88.6797,89.1751,88.1069,0.2186,120,22.448,22.7909,22.1134,0.2056,120,1010.2809,1010.4129,1010.0101,0.0984,120,0,0,0,0,120,171.0697,189.7791,153.1417,11.1051,120,506.1461,530.116,484.3812,16.0122,120,120,0,195.761,213.9348,178.8385,10.4548,120,3.5047,3.5069,3.5002,0.0016,0.5245,0.5279,0.5211,0.0021,0.8868,0.8918,0.8811,0.0022,-0.0031,-0.003,-0.0033,0.0001,-0.0007,-0.0006,-0.0007,0,0.0014,0.0016,0.0013,0.0001,0.1958,0.2139,0.1788,0.0105,84.45,218,17,46.3735,0,0,0,0,617.5417,903,96,124.1628,29,39.3,45,39,24.12,24.23,23.98
2021-06-29 06:40:00,1.0055,2.4456,0.3112,0.522,120,197.522,34.6293,120,88.0858,88.7783,87.5576,0.3811,120,23.1984,23.5508,22.794,0.2053,120,1010.3562,1010.4129,1010.1932,0.0819,120,0,0,0,0,120,208.6714,227.515,189.7791,10.9353,120,552.6705,572.8988,530.116,12.4231,120,120,0,235.5164,256.9658,213.9348,12.4316,120,3.5059,3.5069,3.5032,0.0014,0.532,0.5355,0.5279,0.0021,0.8809,0.8878,0.8756,0.0038,-0.0034,-0.0033,-0.0036,0.0001,-0.0006,-0.0006,-0.0007,0,0.0017,0.0019,0.0016,0.0001,0.2355,0.257,0.2139,0.0124,86.4667,243,11,56.7394,0,0,0,0,555.9833,772,155,102.7274,29,39.3333,45,39,24.22,24.27,24.18
2021-06-29 06:50:00,1.6253,3.6324,0.44,0.7368,120,206.1023,27.2142,120,87.3407,88.0154,86.4589,0.3815,120,23.5993,23.7553,23.4776,0.0885,120,1010.3729,1010.4312,1010.1932,0.0727,120,0,0,0,0,120,246.6027,264.8848,227.8812,10.977,120,588.7451,605.3545,572.8988,9.3934,120,120,0,277.4819,298.471,257.271,12.1129,120,3.5062,3.5072,3.5032,0.0012,0.536,0.5375,0.5348,0.0009,0.8734,0.8802,0.8646,0.0038,-0.0037,-0.0036,-0.0038,0.0001,-0.0006,-0.0006,-0.0007,0,0.0021,0.0022,0.0019,0.0001,0.2775,0.2985,0.2573,0.0121,153.8417,372,25,80.0878,0,0,0,0,588.3583,997,350,81.7918,29,39.3167,45,39,24.41,24.57,24.23
2021-06-29 07:00:00,1.5659,3.6508,0.4768,0.6999,120,208.794,26.7539,120,87.1052,87.9849,86.52,0.3506,120,23.9203,24.0452,23.7584,0.0597,120,1010.454,1010.596,1010.2115,0.0825,120,0,0,0,0,120,283.7525,302.2545,265.617,10.5118,120,617.427,627.9745,604.863,5.9923,120,120,0,318.9108,339.671,299.0814,11.6796,120,3.5076,3.5099,3.5035,0.0014,0.5392,0.5404,0.5376,0.0006,0.8711,0.8798,0.8652,0.0035,-0.0038,-0.0038,-0.0039,0,-0.0006,-0.0006,-0.0007,0,0.0024,0.0025,0.0022,0.0001,0.3189,0.3397,0.2991,0.0117,147.3833,374,29,76.0708,0,0,0,0,593.375,826,411,76.9536,29,39.2667,45,39,24.6,24.67,24.52
2021-06-29 07:10:00,1.9814,4.2488,0.5136,0.7262,120,194.7178,28.7353,120,86.6558,87.466,85.9706,0.4215,120,24.2749,24.442,24.0452,0.1043,120,1010.5795,1010.7791,1010.3946,0.1042,120,0,0,0,0,120,319.6383,338.5246,303.3529,10.649,120,633.3804,646.1698,623.0583,6.2757,120,120,0,358.5594,379.3451,340.2814,11.7789,120,3.5097,3.513,3.5066,0.0017,0.5427,0.5444,0.5404,0.001,0.8666,0.8747,0.8597,0.0042,-0.0039,-0.0039,-0.004,0,-0.0006,-0.0006,-0.0006,0,0.0027,0.0028,0.0025,0.0001,0.3586,0.3793,0.3403,0.0118,192.5417,439,33,78.9296,0,0,0,0,547.7583,743,72,89.1605,29,39.0667,41,39,24.59,24.62,24.57
2021-06-29 07:20:00,2.4687,5.408,0.7712,1.0103,120,200.2945,29.7188,120,85.7939,86.3063,85.0856,0.3108,120,24.4908,24.5702,24.4389,0.0305,120,1010.6963,1010.9622,1010.5777,0.0966,120,0,0,0,0,120,357.008,376.2605,338.8908,10.9897,120,654.8046,667.3155,644.2024,6.2558,120,120,0,399.6297,420.5451,379.9554,12.037,120,3.5116,3.516,3.5096,0.0016,0.5449,0.5457,0.5444,0.0003,0.8579,0.8631,0.8509,0.0031,-0.0041,-0.004,-0.0041,0,-0.0006,-0.0006,-0.0006,0,0.003,0.0031,0.0028,0.0001,0.3996,0.4205,0.38,0.012,245.5083,565,61,109.8134,0,0,0,0,569.6917,888,312,87.126,29,39.1167,43,37,24.62,24.67,24.57
2021-06-29 07:30:00,2.5519,5.1596,1.0564,0.8212,120,197.9498,20.0801,120,84.9801,85.7875,83.7428,0.5797,120,24.8453,25.0157,24.5824,0.1395,120,1010.7031,1010.9806,1010.4312,0.1014,120,0,0,0,0,120,393.7425,411.7983,376.9928,10.2838,120,673.135,684.5279,665.8411,5.1903,120,120,0,439.5301,459.3036,421.1554,11.3885,120,3.5117,3.5163,3.5072,0.0017,0.5484,0.5502,0.5458,0.0014,0.8498,0.8579,0.8374,0.0058,-0.0042,-0.0041,-0.0042,0,-0.0006,-0.0006,-0.0006,0,0.0033,0.0034,0.0031,0.0001,0.4395,0.4593,0.4212,0.0114,254.5583,538,92,89.2627,0,0,0,0,562.225,715,389,57.632,29.6,39.1,43,37,24.62,24.67,24.57
2021-06-29 07:40:00,3.0858,5.7392,0.4124,1.1958,120,190.984,23.772,120,83.6192,84.7499,82.5526,0.7236,120,25.1595,25.3087,24.976,0.1173,120,1010.817,1010.9806,1010.596,0.0838,120,0,0,0,0,120,429.5551,448.4358,411.7983,10.7318,120,689.6499,702.2301,681.5775,7.1923,120,120,0,478.4387,498.6724,458.9984,11.7587,120,3.5136,3.5163,3.5099,0.0014,0.5516,0.5531,0.5498,0.0012,0.8362,0.8475,0.8255,0.0072,-0.0043,-0.0042,-0.0044,0,-0.0006,-0.0005,-0.0006,0,0.0036,0.0037,0.0034,0.0001,0.4784,0.4987,0.459,0.0118,312.5833,601,22,129.9755,0,0,0,0,543,765,370,68.9462,30,39.0667,43,39,24.57,24.62,24.52
2021-06-29 07:50:00,3.5538,6.788,1.3232,1.2307,120,188.4101,17.9729,120,82.1869,83.0409,81.0266,0.6077,120,25.3183,25.4125,25.2049,0.0657,120,1010.8918,1011.182,1010.596,0.1086,120,0,0,0,0,120,466.8575,485.072,448.8019,10.4359,120,713.9754,724.3603,702.7232,6.1358,120,120,0,518.423,537.7361,499.588,11.2468,120,3.5149,3.5197,3.5099,0.0018,0.5532,0.5541,0.5521,0.0007,0.8219,0.8304,0.8103,0.0061,-0.0044,-0.0044,-0.0045,0,-0.0005,-0.0005,-0.0006,0,0.0039,0.004,0.0037,0.0001,0.5184,0.5377,0.4996,0.0112,363.4583,715,121,133.7707,0,0,0,0,535.2417,726,416,51.6894,30,39.15,45,39,24.6,24.67,24.52
2021-06-29 08:00:00,3.4833,6.3372,0.7344,1.1159,120,182.412,20.2275,120,80.7922,81.7591,79.928,0.5288,120,25.499,25.6474,25.3453,0.0756,120,1010.9113,1011.182,1010.7791,0.1009,120,0,0,0,0,120,502.4868,519.1441,485.8043,10.0975,120,730.9452,738.1292,723.8672,4.3099,120,120,0,555.9099,573.1376,538.3465,10.6093,120,3.5152,3.5197,3.513,0.0017,0.555,0.5565,0.5534,0.0008,0.8079,0.8176,0.7993,0.0053,-0.0045,-0.0045,-0.0046,0,-0.0005,-0.0005,-0.0006,0,0.0042,0.0043,0.004,0.0001,0.5559,0.5731,0.5383,0.0106,355.7917,666,57,121.2952,0,0,0,0,516.2667,719,254,59.8169,30,39.1833,45,37,24.73,24.87,24.67
2021-06-29 08:10:00,3.5478,6.1348,1.0288,1.2095,120,183.9861,22.4487,120,79.0488,79.928,78.0969,0.4538,120,25.6944,25.7665,25.6383,0.0394,120,1011.006,1011.2186,1010.7974,0.0983,120,0,0,0,0,120,535.7592,553.9496,519.1441,9.5861,120,741.1492,749.4393,737.1447,2.959,120,120,0,591.0316,610.065,574.0532,10.2279,120,3.5168,3.5203,3.5133,0.0016,0.5569,0.5577,0.5564,0.0004,0.7905,0.7993,0.781,0.0045,-0.0046,-0.0046,-0.0047,0,-0.0005,-0.0005,-0.0006,0,0.0045,0.0046,0.0043,0.0001,0.591,0.6101,0.5741,0.0102,362.8083,644,89,131.4644,0,0,0,0,519.6,652,236,66.5046,31,39.05,41,37,24.87,24.92,24.82
2021-06-29 08:20:00,3.0989,5.1504,1.5072,0.8674,120,183.9108,20.2,120,77.7996,78.7378,76.7235,0.6338,120,26.0933,26.3158,25.7817,0.1881,120,1011.0477,1011.2186,1010.8341,0.0923,120,0,0,0,0,120,574.1058,607.8055,553.9496,14.3307,120,753.4431,766.6516,746.9803,4.2221,120,120,0,631.7916,668.6605,610.6754,15.3771,120,3.5175,3.5203,3.5139,0.0015,0.5609,0.5632,0.5578,0.0019,0.778,0.7874,0.7672,0.0063,-0.0047,-0.0046,-0.0048,0,-0.0005,-0.0005,-0.0006,0,0.0048,0.0051,0.0046,0.0001,0.6318,0.6687,0.6107,0.0154,314.0083,537,141,94.2829,0,0,0,0,522.3,742,331,58.6183,31,39.0833,43,37,24.8,24.87,24.72
2021-06-29 08:30:00,2.5049,6.282,0.44,1.2917,120,174.9257,38.8304,120,76.1999,77.0592,75.4418,0.3782,120,26.3675,26.5508,26.2822,0.0714,120,1011.0109,1011.2186,1010.8158,0.081,120,0,0,0,0,120,570.1032,682.545,422.4226,57.4169,120,646.7439,772.0609,439.1395,79.746,120,120,0,625.075,746.7879,459.9139,63.5101,120,3.5168,3.5203,3.5136,0.0013,0.5637,0.5655,0.5628,0.0007,0.762,0.7706,0.7544,0.0038,-0.004,-0.0027,-0.0048,0.0005,-0.0005,-0.0005,-0.0006,0,0.0047,0.0057,0.0035,0.0005,0.6251,0.7468,0.4599,0.0635,249.4417,660,25,140.3986,0,0,0,0,487.2667,747,36,117.1826,31,39.0667,43,37,24.87,24.92,24.82
2021-06-29 08:40:00,3.0759,5.9876,0.6792,1.1175,120,186.2317,26.2007,120,75.0389,76.0826,73.5191,0.6714,120,26.9269,27.1734,26.563,0.1849,120,1011.0459,1011.2369,1010.8341,0.0737,120,0,0,0,0,120,692.4367,749.9568,371.4982,49.4175,120,737.2068,797.1399,272.9262,73.6244,120,120,0,755.712,821.5583,397.9614,60.6395,120,3.5174,3.5206,3.5139,0.0012,0.5693,0.5717,0.5656,0.0019,0.7504,0.7608,0.7352,0.0067,-0.0046,-0.0017,-0.0049,0.0005,-0.0005,-0.0005,-0.0006,0,0.0058,0.0062,0.0031,0.0004,0.7557,0.8216,0.398,0.0606,311.5083,628,51,121.4672,0,0,0,0,527.2333,846,233,78.186,32,38.8333,43,37,24.99,25.07,24.92
2021-06-29 08:50:00,3.6572,6.9996,1.1668,1.2217,120,190.6492,19.2735,120,73.0829,74.0379,72.0542,0.5696,120,27.136,27.2222,27.0452,0.0435,120,1011.0289,1011.2369,1010.8341,0.0974,120,0,0,0,0,120,556.9384,817.3685,362.7047,168.0341,120,433.0709,801.0748,99.3345,269.7589,120,120,0,608.1907,904.2634,392.468,185.6854,120,3.5171,3.5206,3.5139,0.0016,0.5714,0.5722,0.5705,0.0004,0.7308,0.7404,0.7205,0.0057,-0.0027,-0.0006,-0.005,0.0017,-0.0005,-0.0005,-0.0006,0,0.0046,0.0068,0.003,0.0014,0.6082,0.9043,0.3925,0.1857,374.7,738,104,132.7982,0,0,0,0,541.1,688,380,55.4961,32,38.8333,45,37,25.02,25.12,24.97
2021-06-29 09:00:00,3.3678,6.3832,0.7804,1.3331,120,185.759,22.9833,120,72.1157,72.6951,71.5659,0.2616,120,26.7575,27.0421,26.6485,0.1101,120,1011.0904,1011.2552,1010.8524,0.0935,120,0,0,0,0,120,430.6908,626.491,333.395,80.9138,120,132.4019,330.9539,38.8495,74.6915,120,120,0,469.128,687.8872,362.8651,90.5411,120,3.5182,3.5209,3.5142,0.0016,0.5676,0.5704,0.5665,0.0011,0.7212,0.727,0.7157,0.0026,-0.0008,-0.0002,-0.0021,0.0005,-0.0005,-0.0005,-0.0006,0,0.0036,0.0052,0.0028,0.0007,0.4691,0.6879,0.3629,0.0905,343.2417,671,62,144.9074,0,0,0,0,529.4417,912,318,70.0332,32.3,38.2833,43,37,25.19,25.32,25.07
2021-06-29 09:10:00,3.2469,5.8036,0.6792,0.8655,120,183.4153,23.3661,120,71.8365,72.6951,71.3218,0.358,120,26.9367,27.0025,26.7766,0.0642,120,1011.1788,1011.4383,1011.0355,0.1098,120,0,0,0,0,120,431.0694,793.1885,252.0612,150.649,120,153.5433,536.9997,14.2604,139.6417,120,120,0,463.0141,870.6931,257.5762,172.4605,120,3.5196,3.524,3.5173,0.0018,0.5694,0.57,0.5678,0.0006,0.7184,0.727,0.7132,0.0036,-0.001,-0.0001,-0.0033,0.0009,-0.0005,-0.0005,-0.0006,0,0.0036,0.0066,0.0021,0.0013,0.463,0.8707,0.2576,0.1725,330.1,608,51,94.077,0,0,0,0,521.9333,957,239,72.9823,33,38.3,43,37,25.22,25.37,25.02
2021-06-29 09:20:00,3.1792,5.6748,0.9092,1.117,120,181.6054,26.3939,120,71.4677,71.9016,71.0166,0.187,120,27.0048,27.0666,26.9445,0.0396,120,1011.2436,1011.4566,1011.0538,0.0853,120,0,0,0,0,120,443.6388,652.503,279.1729,96.1322,120,81.8532,246.8627,14.2604,63.0142,120,120,0,464.6062,693.3805,284.4325,106.3884,120,3.5207,3.5243,3.5176,0.0014,0.57,0.5707,0.5694,0.0004,0.7147,0.719,0.7102,0.0019,-0.0005,-0.0001,-0.0015,0.0004,-0.0005,-0.0005,-0.0006,0,0.0037,0.0054,0.0023,0.0008,0.4646,0.6934,0.2844,0.1064,322.7417,594,76,121.4142,0,0,0,0,513.9167,700,256,76.6658,33,37.8167,43,37,25.33,25.52,25.07
2021-06-29 09:30:00,3.0723,5.6748,0.6884,1.0253,120,172.4803,34.0178,120,70.8434,71.7795,69.7348,0.589,120,27.2227,27.3412,27.0482,0.0794,120,1011.1512,1011.2735,1010.889,0.0998,120,0,0,0,0,120,528.2486,725.7767,386.5186,91.716,120,85.6725,267.5169,15.2449,68.4334,120,120,0,555.7904,774.865,401.3184,101.8746,120,3.5192,3.5212,3.5148,0.0017,0.5722,0.5734,0.5705,0.0008,0.7084,0.7178,0.6973,0.0059,-0.0005,-0.0001,-0.0017,0.0004,-0.0005,-0.0005,-0.0005,0,0.0044,0.006,0.0032,0.0008,0.5558,0.7749,0.4013,0.1019,311.1167,594,52,111.4432,0,0,0,0,487.8833,697,209,97.4633,33.2,37.3667,43,37,25.56,25.77,25.37
2021-06-29 09:40:00,3.0785,6.512,0.7344,1.1761,120,184.8611,24.268,120,70.0708,70.9861,69.3381,0.4917,120,27.4917,27.6281,27.2527,0.0994,120,1011.0475,1011.4383,1010.8707,0.1055,120,0,0,0,0,120,593.7676,804.545,429.3842,96.667,120,136.5202,366.36,15.7364,89.6816,120,120,0,625.7108,858.7909,443.4339,107.5874,120,3.5175,3.524,3.5145,0.0018,0.5749,0.5763,0.5725,0.001,0.7007,0.7099,0.6934,0.0049,-0.0008,-0.0001,-0.0023,0.0006,-0.0005,-0.0005,-0.0005,0,0.0049,0.0067,0.0036,0.0008,0.6257,0.8588,0.4434,0.1076,311.7917,685,57,127.836,0,0,0,0,525.25,780,300,70.5609,34,37.1833,43,37,25.73,25.92,25.52
2021-06-29 09:50:00,3.1039,6.834,1.1668,1.3219,120,154.5679,34.0252,120,68.9639,70.0705,67.568,0.8536,120,27.9711,28.153,27.622,0.1562,120,1011.0372,1011.2918,1010.889,0.0997,120,0,0,0,0,120,888.3769,1129.8812,561.6435,152.0456,120,537.8932,825.1708,196.7032,173.2226,120,120,0,945.1481,1221.9611,577.4102,169.6086,120,3.5173,3.5215,3.5148,0.0017,0.5797,0.5815,0.5762,0.0016,0.6896,0.7007,0.6757,0.0085,-0.0033,-0.0012,-0.0051,0.0011,-0.0005,-0.0005,-0.0005,0,0.0074,0.0094,0.0047,0.0013,0.9451,1.222,0.5774,0.1696,314.5583,720,104,143.6858,0,0,0,0,443.9833,1019,227,106.0054,34,37.0833,43,35,26.05,26.42,25.92
2021-06-29 10:00:00,3.2061,7.4136,0.44,1.5986,120,176.4435,33.0959,120,67.0504,68.1478,66.0726,0.7227,120,28.19,28.4124,28.0035,0.1053,120,1011.1043,1011.3102,1010.889,0.0881,120,0,0,0,0,120,633.662,933.5078,533.4322,84.9102,120,169.5623,476.5131,59.0106,87.8396,120,120,0,656.8423,1005.8901,544.7554,96.1136,120,3.5184,3.5218,3.5148,0.0015,0.5819,0.5841,0.58,0.001,0.6705,0.6815,0.6607,0.0072,-0.0011,-0.0004,-0.003,0.0005,-0.0005,-0.0005,-0.0005,0,0.0053,0.0078,0.0044,0.0007,0.6568,1.0059,0.5448,0.0961,325.6583,783,25,173.7562,0,0,0,0,499.175,912,201,99.0617,34.1,36.9333,43,35,26.17,27.07,25.97
2021-06-29 10:10:00,3.3685,7.248,0.7804,1.5004,120,161.3613,43.1327,120,65.4452,66.3472,63.5701,0.9166,120,28.6676,28.9373,28.388,0.1664,120,1011.0782,1011.3102,1010.9073,0.0882,120,0,0,0,0,120,822.1709,1279.3589,584.7239,205.2017,120,295.0999,780.4206,56.0603,213.4194,120,120,0,863.7705,1369.6707,599.0783,228.0961,120,3.518,3.5218,3.5151,0.0015,0.5867,0.5894,0.5839,0.0017,0.6545,0.6635,0.6357,0.0092,-0.0018,-0.0003,-0.0048,0.0013,-0.0005,-0.0005,-0.0005,0,0.0068,0.0107,0.0049,0.0017,0.8638,1.3697,0.5991,0.2281,343.3167,765,62,163.0859,0,0,0,0,453.125,806,0,126.9704,35,36.0167,41,35,26.9,27.61,26.37
2021-06-29 10:20:00,4.3305,8.1036,0.5688,1.6,120,162.1431,32.9212,120,66.0632,67.0492,64.272,1.0113,120,27.9352,28.3666,27.7807,0.1414,120,1011.109,1011.3285,1010.9256,0.0912,120,0,0,0,0,120,554.2151,859.8667,380.6567,97.7172,120,71.0591,439.631,14.2604,64.0638,120,120,0,567.306,939.3597,380.871,107.1742,120,3.5185,3.5221,3.5154,0.0015,0.5794,0.5837,0.5778,0.0014,0.6606,0.6705,0.6427,0.0101,-0.0004,-0.0001,-0.0027,0.0004,-0.0005,-0.0005,-0.0005,0,0.0046,0.0072,0.0032,0.0008,0.5673,0.9394,0.3809,0.1072,447.875,858,39,173.9179,0,0,0,0,459.5583,961,46,103.2621,35,36.5,41,35,26.49,27.42,25.92
2021-06-29 10:30:00,2.9383,6.3832,0.762,1.28,120,175.3835,28.0071,120,67.0654,67.6595,66.4693,0.2915,120,28.2023,28.4338,27.9669,0.1576,120,1011.062,1011.3102,1010.9073,0.0945,120,0,0,0,0,120,603.6168,929.1104,379.1921,134.4948,120,100.9333,381.6049,13.7689,90.3237,120,120,0,619.9937,1009.8575,377.8191,149.1264,120,3.5177,3.5218,3.5151,0.0016,0.582,0.5843,0.5797,0.0016,0.6707,0.6766,0.6647,0.0029,-0.0006,-0.0001,-0.0024,0.0006,-0.0005,-0.0005,-0.0005,0,0.005,0.0077,0.0032,0.0011,0.62,1.0099,0.3778,0.1491,296.5583,671,60,139.1332,0,0,0,0,494.9667,650,117,82.3779,35,35.7333,39,35,26.93,27.52,25.92
2021-06-29 10:40:00,3.7937,7.0456,0.762,1.2373,120,183.2625,20.816,120,66.6204,67.568,65.8589,0.528,120,28.5624,28.7085,28.4368,0.0927,120,1011.0672,1011.3102,1010.9256,0.0877,120,0,0,0,0,120,674.2527,1330.2845,466.0204,156.1393,120,133.8155,773.5353,15.2449,139.5189,120,120,0,695.5982,1415.4485,472.4265,173.5351,120,3.5178,3.5218,3.5154,0.0015,0.5856,0.5871,0.5844,0.0009,0.6662,0.6757,0.6586,0.0053,-0.0008,-0.0001,-0.0048,0.0009,-0.0005,-0.0004,-0.0005,0,0.0056,0.0111,0.0039,0.0013,0.6956,1.4154,0.4724,0.1735,389.5333,743,60,134.4843,0,0,0,0,519.6083,718,343,60.0906,35.2,35.15,37,35,27.32,27.57,26.72
2021-06-29 10:50:00,3.7968,6.5672,1.4704,1.3141,120,178.9264,28.2609,120,65.9881,66.7135,64.9434,0.4577,120,28.2879,28.5162,28.0706,0.1665,120,1010.9789,1011.1454,1010.7425,0.0956,120,0,0,0,0,120,492.7933,793.9208,422.4226,64.9621,120,40.1973,340.7879,14.2604,48.6062,120,120,0,498.207,837.1227,424.2073,72.1118,120,3.5163,3.5191,3.5124,0.0016,0.5829,0.5852,0.5807,0.0017,0.6599,0.6671,0.6494,0.0046,-0.0002,-0.0001,-0.0021,0.0003,-0.0005,-0.0004,-0.0005,0,0.0041,0.0066,0.0035,0.0005,0.4982,0.8371,0.4242,0.0721,389.8667,691,137,142.8372,0,0,0,0,505.7333,678,248,81.574,36,35.4833,41,35,27.11,27.52,26.52
